rental_id;rental_date;inventory_id;customer_id;name_customer;staff_id;film_id;store_id;category_id;categoria
4579;2005-07-08 06:01:56.000;3410;245;Courtney Day;2;747;2;10;Games
4580;2005-07-08 06:04:23.000;2932;245;Courtney Day;2;644;2;2;Animation
4581;2005-07-08 06:05:06.000;1899;245;Courtney Day;1;414;1;9;Foreign
4582;2005-07-08 06:09:09.000;3688;245;Courtney Day;1;806;1;13;New
4583;2005-07-08 06:09:44.000;3347;245;Courtney Day;2;735;2;3;Children
4584;2005-07-08 06:11:02.000;1556;245;Courtney Day;1;341;1;4;Classics
4585;2005-07-08 06:11:58.000;670;245;Courtney Day;2;146;2;7;Drama
4586;2005-07-08 06:12:33.000;1489;245;Courtney Day;1;326;1;2;Animation
4587;2005-07-08 06:16:26.000;4500;245;Courtney Day;2;982;2;1;Action
4588;2005-07-08 06:18:01.000;1152;245;Courtney Day;1;254;1;15;Sports
4589;2005-07-08 06:26:04.000;213;245;Courtney Day;1;48;1;3;Children
4590;2005-07-08 06:27:48.000;175;245;Courtney Day;1;39;1;14;Sci-Fi
4591;2005-07-08 06:29:43.000;4474;245;Courtney Day;1;977;1;16;Travel
4592;2005-07-08 06:31:28.000;3158;245;Courtney Day;2;693;2;2;Animation
4593;2005-07-08 06:38:12.000;2041;245;Courtney Day;2;444;2;5;Comedy
4594;2005-07-08 06:40:06.000;3407;245;Courtney Day;1;747;1;10;Games
4595;2005-07-08 06:40:25.000;1567;245;Courtney Day;2;344;2;3;Children
4596;2005-07-08 06:41:25.000;1706;245;Courtney Day;2;372;2;15;Sports
4597;2005-07-08 06:43:42.000;1393;245;Courtney Day;1;305;1;13;New
4598;2005-07-08 06:46:26.000;809;245;Courtney Day;2;176;2;15;Sports
4599;2005-07-08 06:48:26.000;212;246;Marian Mendoza;2;48;2;3;Children
4600;2005-07-08 06:48:37.000;2985;246;Marian Mendoza;2;654;2;10;Games
4601;2005-07-08 06:49:10.000;3360;246;Marian Mendoza;1;738;1;9;Foreign
4602;2005-07-08 06:52:40.000;130;246;Marian Mendoza;2;26;2;14;Sci-Fi
4603;2005-07-08 06:57:07.000;1025;246;Marian Mendoza;1;229;1;1;Action
4604;2005-07-08 06:58:43.000;2781;246;Marian Mendoza;2;610;2;8;Family
4605;2005-07-08 07:00:14.000;1139;246;Marian Mendoza;2;252;2;1;Action
4606;2005-07-08 07:05:50.000;2026;246;Marian Mendoza;2;440;2;9;Foreign
4607;2005-07-08 07:15:14.000;63;246;Marian Mendoza;1;12;1;12;Music
4608;2005-07-08 07:19:11.000;1022;246;Marian Mendoza;1;228;1;4;Classics
4609;2005-07-08 07:22:29.000;1721;246;Marian Mendoza;1;375;1;1;Action
4610;2005-07-08 07:28:05.000;4101;246;Marian Mendoza;2;893;2;14;Sci-Fi
4611;2005-07-08 07:33:56.000;2546;246;Marian Mendoza;1;559;1;14;Sci-Fi
4612;2005-07-08 07:40:44.000;1293;246;Marian Mendoza;2;285;2;14;Sci-Fi
4613;2005-07-08 07:44:49.000;2377;246;Marian Mendoza;1;518;1;16;Travel
4614;2005-07-08 07:45:17.000;2990;246;Marian Mendoza;1;655;1;14;Sci-Fi
4615;2005-07-08 07:46:53.000;3324;246;Marian Mendoza;2;731;2;4;Classics
4616;2005-07-08 07:48:12.000;244;246;Marian Mendoza;1;55;1;14;Sci-Fi
4617;2005-07-08 07:55:08.000;984;247;Stella Moreno;1;219;1;6;Documentary
4618;2005-07-08 08:00:20.000;2671;247;Stella Moreno;2;586;2;1;Action
4619;2005-07-08 08:01:09.000;1343;247;Stella Moreno;1;296;1;14;Sci-Fi
4620;2005-07-08 08:01:44.000;877;247;Stella Moreno;2;193;2;2;Animation
4621;2005-07-08 08:02:18.000;2523;247;Stella Moreno;1;554;1;4;Classics
4622;2005-07-08 08:02:42.000;333;247;Stella Moreno;1;73;1;14;Sci-Fi
4623;2005-07-08 08:03:22.000;1152;247;Stella Moreno;1;254;1;15;Sports
4624;2005-07-08 08:12:17.000;2063;247;Stella Moreno;1;447;1;10;Games
4625;2005-07-08 08:14:26.000;2444;247;Stella Moreno;2;533;2;9;Foreign
4626;2005-07-08 08:18:21.000;139;247;Stella Moreno;1;28;1;5;Comedy
4627;2005-07-08 08:24:39.000;921;247;Stella Moreno;2;204;2;7;Drama
4628;2005-07-08 08:25:52.000;3794;247;Stella Moreno;2;831;2;14;Sci-Fi
4629;2005-07-08 08:31:26.000;3901;247;Stella Moreno;1;851;1;15;Sports
4630;2005-07-08 08:33:38.000;1536;248;Caroline Bowman;2;336;2;6;Documentary
4631;2005-07-08 08:38:22.000;4445;248;Caroline Bowman;1;972;1;14;Sci-Fi
4632;2005-07-08 08:38:57.000;2561;248;Caroline Bowman;2;561;2;13;New
4633;2005-07-08 08:39:39.000;178;248;Caroline Bowman;2;39;2;14;Sci-Fi
4634;2005-07-08 08:40:02.000;2085;248;Caroline Bowman;1;452;1;9;Foreign
4635;2005-07-08 08:42:40.000;1976;248;Caroline Bowman;2;431;2;9;Foreign
4636;2005-07-08 08:44:32.000;518;248;Caroline Bowman;2;114;2;14;Sci-Fi
4637;2005-07-08 08:49:54.000;2193;248;Caroline Bowman;1;474;1;15;Sports
4638;2005-07-08 08:57:20.000;2292;248;Caroline Bowman;2;498;2;8;Family
4639;2005-07-08 08:57:21.000;1044;248;Caroline Bowman;1;233;1;16;Travel
4640;2005-07-08 08:59:34.000;1692;248;Caroline Bowman;2;369;2;14;Sci-Fi
4641;2005-07-08 09:09:46.000;3828;249;Dora Medina;2;838;2;1;Action
4642;2005-07-08 09:13:28.000;258;249;Dora Medina;2;57;2;16;Travel
4643;2005-07-08 09:13:56.000;4260;249;Dora Medina;2;926;2;6;Documentary
4644;2005-07-08 09:14:29.000;4469;249;Dora Medina;2;976;2;10;Games
4645;2005-07-08 09:20:09.000;2450;249;Dora Medina;2;535;2;11;Horror
4646;2005-07-08 09:23:26.000;2377;249;Dora Medina;2;518;2;16;Travel
4647;2005-07-08 09:27:36.000;3817;249;Dora Medina;2;835;2;10;Games
4648;2005-07-08 09:31:27.000;1930;249;Dora Medina;1;418;1;7;Drama
4649;2005-07-08 09:32:05.000;4093;249;Dora Medina;2;891;2;4;Classics
4650;2005-07-08 09:32:08.000;2636;249;Dora Medina;2;578;2;4;Classics
4651;2005-07-08 09:39:39.000;463;249;Dora Medina;2;102;2;15;Sports
4652;2005-07-08 09:47:51.000;729;249;Dora Medina;2;159;2;5;Comedy
4653;2005-07-08 09:48:01.000;2452;249;Dora Medina;1;535;1;11;Horror
4654;2005-07-08 09:48:03.000;3106;249;Dora Medina;2;682;2;8;Family
4655;2005-07-08 09:49:22.000;766;249;Dora Medina;2;167;2;16;Travel
4656;2005-07-08 09:50:10.000;592;249;Dora Medina;2;129;2;6;Documentary
4657;2005-07-08 09:51:02.000;533;249;Dora Medina;1;117;1;10;Games
4658;2005-07-08 09:51:11.000;4210;250;Jo Fowler;2;915;2;1;Action
4659;2005-07-08 09:53:28.000;851;250;Jo Fowler;2;187;2;15;Sports
4660;2005-07-08 09:54:47.000;1581;250;Jo Fowler;2;347;2;16;Travel
4661;2005-07-08 09:55:06.000;1731;250;Jo Fowler;1;377;1;8;Family
4662;2005-07-08 09:58:54.000;3134;250;Jo Fowler;2;689;2;9;Foreign
4663;2005-07-08 09:59:18.000;4420;250;Jo Fowler;2;966;2;6;Documentary
4664;2005-07-08 10:01:28.000;421;250;Jo Fowler;2;92;2;11;Horror
4665;2005-07-08 10:04:24.000;2288;250;Jo Fowler;2;496;2;16;Travel
4666;2005-07-08 10:05:02.000;216;250;Jo Fowler;1;49;1;14;Sci-Fi
4667;2005-07-08 10:06:26.000;132;250;Jo Fowler;1;26;1;14;Sci-Fi
4668;2005-07-08 10:11:45.000;1458;250;Jo Fowler;1;319;1;14;Sci-Fi
4669;2005-07-08 10:13:08.000;4045;250;Jo Fowler;2;880;2;2;Animation
4670;2005-07-08 10:14:18.000;594;250;Jo Fowler;2;130;2;1;Action
4671;2005-07-08 10:15:32.000;2833;250;Jo Fowler;2;621;2;8;Family
4672;2005-07-08 10:15:38.000;2069;251;Vickie Brewer;2;449;2;14;Sci-Fi
4673;2005-07-08 10:16:00.000;1946;251;Vickie Brewer;2;424;2;3;Children
4674;2005-07-08 10:19:28.000;145;251;Vickie Brewer;2;30;2;11;Horror
4675;2005-07-08 10:24:22.000;3057;251;Vickie Brewer;2;672;2;5;Comedy
4676;2005-07-08 10:26:02.000;3853;251;Vickie Brewer;1;843;1;4;Classics
4677;2005-07-08 10:30:36.000;2048;251;Vickie Brewer;2;445;2;4;Classics
4678;2005-07-08 10:30:40.000;2859;251;Vickie Brewer;2;626;2;3;Children
4679;2005-07-08 10:33:14.000;2724;251;Vickie Brewer;2;597;2;10;Games
4680;2005-07-08 10:35:28.000;2698;251;Vickie Brewer;2;592;2;12;Music
4681;2005-07-08 10:36:03.000;4532;251;Vickie Brewer;1;989;1;16;Travel
4682;2005-07-08 10:38:27.000;4142;251;Vickie Brewer;2;900;2;9;Foreign
4683;2005-07-08 10:38:28.000;2962;251;Vickie Brewer;2;649;2;2;Animation
4684;2005-07-08 10:41:06.000;1456;251;Vickie Brewer;1;319;1;14;Sci-Fi
4685;2005-07-08 10:45:13.000;1736;251;Vickie Brewer;1;378;1;12;Music
4686;2005-07-08 10:53:39.000;4446;251;Vickie Brewer;2;972;2;14;Sci-Fi
4687;2005-07-08 10:54:19.000;107;251;Vickie Brewer;2;21;2;1;Action
4688;2005-07-08 11:03:29.000;1059;251;Vickie Brewer;2;235;2;14;Sci-Fi
4689;2005-07-08 11:03:47.000;1128;251;Vickie Brewer;1;250;1;1;Action
4690;2005-07-08 11:04:02.000;4298;251;Vickie Brewer;2;936;2;12;Music
4691;2005-07-08 11:04:53.000;1045;251;Vickie Brewer;2;233;2;16;Travel
4692;2005-07-08 11:07:06.000;4447;251;Vickie Brewer;1;972;1;14;Sci-Fi
4693;2005-07-08 11:07:36.000;819;252;Mattie Hoffman;1;179;1;7;Drama
4694;2005-07-08 11:07:37.000;4546;252;Mattie Hoffman;1;992;1;6;Documentary
4695;2005-07-08 11:07:59.000;753;252;Mattie Hoffman;2;165;2;14;Sci-Fi
4696;2005-07-08 11:12:27.000;944;252;Mattie Hoffman;2;209;2;7;Drama
4697;2005-07-08 11:19:14.000;4415;252;Mattie Hoffman;1;965;1;11;Horror
4698;2005-07-08 11:19:31.000;2207;252;Mattie Hoffman;1;477;1;12;Music
4699;2005-07-08 11:36:56.000;4084;252;Mattie Hoffman;2;890;2;15;Sports
4700;2005-07-08 11:37:21.000;658;252;Mattie Hoffman;1;142;1;6;Documentary
4701;2005-07-08 11:38:48.000;1086;252;Mattie Hoffman;2;242;2;5;Comedy
4702;2005-07-08 11:41:36.000;3113;252;Mattie Hoffman;1;683;1;7;Drama
4703;2005-07-08 11:44:56.000;1264;252;Mattie Hoffman;1;280;1;3;Children
4704;2005-07-08 11:45:35.000;6;252;Mattie Hoffman;2;1;2;6;Documentary
4705;2005-07-08 11:50:38.000;1356;252;Mattie Hoffman;2;299;2;16;Travel
4706;2005-07-08 11:51:41.000;4308;252;Mattie Hoffman;1;938;1;5;Comedy
4707;2005-07-08 11:57:28.000;4148;252;Mattie Hoffman;1;901;1;2;Animation
4708;2005-07-08 11:59:19.000;1548;252;Mattie Hoffman;2;339;2;16;Travel
4709;2005-07-08 12:04:34.000;2270;252;Mattie Hoffman;1;491;1;3;Children
4710;2005-07-08 12:04:53.000;4330;253;Terry Carlson;1;944;1;7;Drama
4711;2005-07-08 12:06:58.000;3476;253;Terry Carlson;2;762;2;10;Games
4712;2005-07-08 12:10:50.000;4045;253;Terry Carlson;1;880;1;2;Animation
4713;2005-07-08 12:12:33.000;4372;253;Terry Carlson;1;953;1;2;Animation
4714;2005-07-08 12:12:48.000;4290;253;Terry Carlson;1;934;1;10;Games
4715;2005-07-08 12:15:37.000;917;253;Terry Carlson;1;204;1;7;Drama
4716;2005-07-08 12:18:51.000;1787;253;Terry Carlson;2;388;2;5;Comedy
4717;2005-07-08 12:22:43.000;314;253;Terry Carlson;2;70;2;2;Animation
4718;2005-07-08 12:32:08.000;2102;253;Terry Carlson;2;456;2;2;Animation
4719;2005-07-08 12:33:00.000;3453;253;Terry Carlson;1;757;1;6;Documentary
4720;2005-07-08 12:34:34.000;896;253;Terry Carlson;2;199;2;6;Documentary
4721;2005-07-08 12:39:31.000;3544;253;Terry Carlson;2;775;2;7;Drama
4722;2005-07-08 12:42:27.000;1803;253;Terry Carlson;2;391;2;8;Family
4723;2005-07-08 12:44:59.000;3596;253;Terry Carlson;2;786;2;3;Children
4724;2005-07-08 12:46:30.000;2820;253;Terry Carlson;1;619;1;15;Sports
4725;2005-07-08 12:47:11.000;4202;253;Terry Carlson;1;914;1;16;Travel
4726;2005-07-08 12:50:54.000;1357;253;Terry Carlson;2;299;2;16;Travel
4727;2005-07-08 12:54:15.000;2688;253;Terry Carlson;2;590;2;13;New
4728;2005-07-08 12:59:01.000;2580;253;Terry Carlson;1;565;1;9;Foreign
4729;2005-07-08 12:59:40.000;2518;253;Terry Carlson;2;554;2;4;Classics
4730;2005-07-08 12:59:49.000;781;253;Terry Carlson;2;170;2;9;Foreign
4731;2005-07-08 13:08:18.000;2877;254;Maxine Silva;1;631;1;15;Sports
4732;2005-07-08 13:09:45.000;2562;254;Maxine Silva;2;561;2;13;New
4733;2005-07-08 13:12:07.000;1054;254;Maxine Silva;1;234;1;14;Sci-Fi
4734;2005-07-08 13:12:12.000;4502;254;Maxine Silva;1;982;1;1;Action
4735;2005-07-08 13:12:27.000;434;254;Maxine Silva;1;96;1;13;New
4736;2005-07-08 13:22:55.000;512;254;Maxine Silva;2;114;2;14;Sci-Fi
4737;2005-07-08 13:23:53.000;3152;254;Maxine Silva;2;692;2;2;Animation
4738;2005-07-08 13:24:58.000;788;254;Maxine Silva;1;172;1;7;Drama
4739;2005-07-08 13:25:57.000;3609;254;Maxine Silva;1;789;1;9;Foreign
4740;2005-07-08 13:30:35.000;94;254;Maxine Silva;2;19;2;1;Action
4741;2005-07-08 13:31:23.000;635;254;Maxine Silva;2;138;2;14;Sci-Fi
4742;2005-07-08 13:35:23.000;1781;254;Maxine Silva;2;387;2;10;Games
4743;2005-07-08 13:42:36.000;1905;254;Maxine Silva;2;415;2;11;Horror
4744;2005-07-08 13:43:57.000;4104;254;Maxine Silva;1;893;1;14;Sci-Fi
4745;2005-07-08 13:45:09.000;2338;254;Maxine Silva;2;508;2;10;Games
4746;2005-07-08 13:47:55.000;4082;254;Maxine Silva;1;890;1;15;Sports
4747;2005-07-08 13:53:01.000;2909;254;Maxine Silva;1;639;1;8;Family
4748;2005-07-08 13:59:38.000;2211;254;Maxine Silva;1;478;1;5;Comedy
4749;2005-07-08 14:05:58.000;2102;254;Maxine Silva;2;456;2;2;Animation
4750;2005-07-08 14:07:03.000;3799;254;Maxine Silva;2;832;2;8;Family
4751;2005-07-08 14:07:52.000;4159;254;Maxine Silva;1;903;1;16;Travel
4752;2005-07-08 14:15:20.000;1000;255;Irma Pearson;1;223;1;2;Animation
4753;2005-07-08 14:18:41.000;4149;255;Irma Pearson;2;901;2;2;Animation
4754;2005-07-08 14:20:01.000;530;255;Irma Pearson;1;116;1;4;Classics
4755;2005-07-08 14:23:41.000;1896;255;Irma Pearson;2;413;2;5;Comedy
4756;2005-07-08 14:24:00.000;3386;255;Irma Pearson;2;743;2;2;Animation
4757;2005-07-08 14:36:51.000;3701;255;Irma Pearson;2;810;2;8;Family
4758;2005-07-08 14:38:02.000;3019;255;Irma Pearson;1;663;1;4;Classics
4759;2005-07-08 14:39:22.000;1670;255;Irma Pearson;2;365;2;5;Comedy
4760;2005-07-08 14:48:07.000;1615;255;Irma Pearson;1;353;1;9;Foreign
4761;2005-07-08 14:51:45.000;3595;255;Irma Pearson;2;786;2;3;Children
4762;2005-07-08 14:54:42.000;1933;255;Irma Pearson;1;420;1;15;Sports
4763;2005-07-08 14:57:32.000;1257;256;Mabel Holland;1;278;1;12;Music
4764;2005-07-08 15:01:25.000;2945;256;Mabel Holland;2;646;2;10;Games
4765;2005-07-08 15:08:45.000;2284;256;Mabel Holland;2;494;2;11;Horror
4766;2005-07-08 15:16:04.000;2421;256;Mabel Holland;1;528;1;8;Family
4767;2005-07-08 15:18:53.000;1356;256;Mabel Holland;2;299;2;16;Travel
4768;2005-07-08 15:28:20.000;4168;256;Mabel Holland;1;906;1;5;Comedy
4769;2005-07-08 15:29:16.000;480;256;Mabel Holland;2;105;2;1;Action
4770;2005-07-08 15:29:46.000;3669;256;Mabel Holland;1;803;1;7;Drama
4771;2005-07-08 15:33:32.000;833;256;Mabel Holland;2;182;2;5;Comedy
4772;2005-07-08 15:41:11.000;4413;256;Mabel Holland;2;964;2;1;Action
4773;2005-07-08 15:41:39.000;4128;256;Mabel Holland;2;897;2;7;Drama
4774;2005-07-08 15:42:28.000;3856;256;Mabel Holland;2;844;2;15;Sports
4775;2005-07-08 15:44:05.000;4170;256;Mabel Holland;2;906;2;5;Comedy
4776;2005-07-08 15:44:20.000;3080;256;Mabel Holland;1;677;1;13;New
4777;2005-07-08 15:48:34.000;2995;256;Mabel Holland;1;657;1;5;Comedy
4778;2005-07-08 15:51:51.000;3906;256;Mabel Holland;2;852;2;3;Children
4779;2005-07-08 15:53:41.000;3060;256;Mabel Holland;2;672;2;5;Comedy
4780;2005-07-08 16:06:51.000;4499;256;Mabel Holland;1;982;1;1;Action
4781;2005-07-08 16:06:55.000;3528;256;Mabel Holland;1;772;1;7;Drama
4782;2005-07-08 16:08:51.000;3981;256;Mabel Holland;1;868;1;16;Travel
4783;2005-07-08 16:09:24.000;327;257;Marsha Douglas;1;73;1;14;Sci-Fi
4784;2005-07-08 16:09:56.000;1041;257;Marsha Douglas;1;232;1;10;Games
4785;2005-07-08 16:10:19.000;2809;257;Marsha Douglas;1;616;1;6;Documentary
4786;2005-07-08 16:13:05.000;4546;257;Marsha Douglas;1;992;1;6;Documentary
4787;2005-07-08 16:16:04.000;2896;257;Marsha Douglas;2;637;2;14;Sci-Fi
4788;2005-07-08 16:17:35.000;4120;257;Marsha Douglas;2;895;2;4;Classics
4789;2005-07-08 16:22:01.000;536;257;Marsha Douglas;2;117;2;10;Games
4790;2005-07-08 16:25:27.000;2199;257;Marsha Douglas;2;476;2;8;Family
4791;2005-07-08 16:27:24.000;2913;257;Marsha Douglas;2;640;2;9;Foreign
4792;2005-07-08 16:29:38.000;762;257;Marsha Douglas;1;166;1;4;Classics
4793;2005-07-08 16:30:01.000;2247;257;Marsha Douglas;2;486;2;9;Foreign
4794;2005-07-08 16:30:11.000;4186;257;Marsha Douglas;1;911;1;1;Action
4795;2005-07-08 16:32:54.000;227;257;Marsha Douglas;2;51;2;12;Music
4796;2005-07-08 16:35:44.000;2449;257;Marsha Douglas;1;534;1;8;Family
4797;2005-07-08 16:39:05.000;1617;257;Marsha Douglas;2;353;2;9;Foreign
4798;2005-07-08 16:45:16.000;2676;257;Marsha Douglas;1;587;1;6;Documentary
4799;2005-07-08 16:49:27.000;1977;257;Marsha Douglas;1;431;1;9;Foreign
4800;2005-07-08 16:51:08.000;3312;257;Marsha Douglas;1;729;1;15;Sports
4801;2005-07-08 16:51:36.000;221;257;Marsha Douglas;1;49;1;14;Sci-Fi
4802;2005-07-08 16:55:17.000;1874;257;Marsha Douglas;2;409;2;3;Children
4803;2005-07-08 16:56:34.000;3510;257;Marsha Douglas;1;768;1;3;Children
4804;2005-07-08 16:57:30.000;2153;257;Marsha Douglas;2;465;2;13;New
4805;2005-07-08 16:59:12.000;1839;257;Marsha Douglas;2;400;2;6;Documentary
4806;2005-07-08 17:01:02.000;2777;258;Myrtle Fleming;1;609;1;16;Travel
4807;2005-07-08 17:01:48.000;4230;258;Myrtle Fleming;2;920;2;13;New
4808;2005-07-08 17:02:49.000;3122;258;Myrtle Fleming;1;686;1;13;New
4809;2005-07-08 17:03:22.000;2482;258;Myrtle Fleming;1;544;1;6;Documentary
4810;2005-07-08 17:04:06.000;1226;258;Myrtle Fleming;1;272;1;7;Drama
4811;2005-07-08 17:04:24.000;2950;258;Myrtle Fleming;1;647;1;12;Music
4812;2005-07-08 17:07:11.000;2123;258;Myrtle Fleming;2;460;2;9;Foreign
4813;2005-07-08 17:09:56.000;548;258;Myrtle Fleming;1;119;1;5;Comedy
4814;2005-07-08 17:11:09.000;3371;258;Myrtle Fleming;2;739;2;7;Drama
4815;2005-07-08 17:12:51.000;2609;258;Myrtle Fleming;2;572;2;14;Sci-Fi
4816;2005-07-08 17:14:14.000;2662;258;Myrtle Fleming;2;584;2;9;Foreign
4817;2005-07-08 17:17:31.000;1026;258;Myrtle Fleming;1;229;1;1;Action
4818;2005-07-08 17:18:22.000;1852;258;Myrtle Fleming;1;403;1;7;Drama
4819;2005-07-08 17:19:15.000;1570;258;Myrtle Fleming;2;345;2;8;Family
4820;2005-07-08 17:25:23.000;895;258;Myrtle Fleming;1;199;1;6;Documentary
4821;2005-07-08 17:28:08.000;2749;258;Myrtle Fleming;1;603;1;8;Family
4822;2005-07-08 17:28:47.000;642;258;Myrtle Fleming;2;139;2;8;Family
4823;2005-07-08 17:28:54.000;808;258;Myrtle Fleming;1;176;1;15;Sports
4824;2005-07-08 17:37:39.000;4540;259;Lena Jensen;1;991;1;1;Action
4825;2005-07-08 17:43:01.000;760;259;Lena Jensen;1;166;1;4;Classics
4826;2005-07-08 17:44:25.000;622;259;Lena Jensen;2;135;2;15;Sports
4827;2005-07-08 17:46:30.000;2925;259;Lena Jensen;2;643;2;7;Drama
4828;2005-07-08 17:52:29.000;2417;259;Lena Jensen;2;527;2;11;Horror
4829;2005-07-08 17:54:18.000;1236;259;Lena Jensen;1;273;1;8;Family
4830;2005-07-08 17:56:23.000;2175;259;Lena Jensen;2;469;2;4;Classics
4831;2005-07-08 18:00:14.000;2120;259;Lena Jensen;1;460;1;9;Foreign
4832;2005-07-08 18:07:05.000;4306;259;Lena Jensen;2;938;2;5;Comedy
4833;2005-07-08 18:07:35.000;2876;259;Lena Jensen;1;631;1;15;Sports
4834;2005-07-08 18:07:45.000;2275;259;Lena Jensen;1;491;1;3;Children
4835;2005-07-08 18:08:13.000;2199;259;Lena Jensen;1;476;1;8;Family
4836;2005-07-08 18:09:08.000;3483;259;Lena Jensen;1;763;1;15;Sports
4837;2005-07-08 18:09:12.000;600;259;Lena Jensen;1;131;1;4;Classics
4838;2005-07-08 18:11:00.000;4165;259;Lena Jensen;1;905;1;5;Comedy
4839;2005-07-08 18:13:10.000;736;259;Lena Jensen;1;161;1;12;Music
4840;2005-07-08 18:18:16.000;1134;259;Lena Jensen;2;251;2;13;New
4841;2005-07-08 18:18:23.000;410;259;Lena Jensen;1;90;1;13;New
4842;2005-07-08 18:21:30.000;1321;259;Lena Jensen;1;292;1;1;Action
4843;2005-07-08 18:27:28.000;1174;260;Christy Vargas;1;260;1;15;Sports
4844;2005-07-08 18:28:13.000;694;260;Christy Vargas;2;152;2;3;Children
4845;2005-07-08 18:28:20.000;2069;260;Christy Vargas;2;449;2;14;Sci-Fi
4846;2005-07-08 18:29:05.000;227;260;Christy Vargas;1;51;1;12;Music
4847;2005-07-08 18:29:13.000;4033;260;Christy Vargas;1;879;1;12;Music
4848;2005-07-08 18:30:16.000;2950;260;Christy Vargas;1;647;1;12;Music
4849;2005-07-08 18:34:34.000;3566;260;Christy Vargas;1;779;1;15;Sports
4850;2005-07-08 18:39:31.000;1380;260;Christy Vargas;2;303;2;1;Action
4851;2005-07-08 18:40:05.000;3176;260;Christy Vargas;1;697;1;1;Action
4852;2005-07-08 18:43:15.000;3885;260;Christy Vargas;1;849;1;2;Animation
4853;2005-07-08 18:43:18.000;516;260;Christy Vargas;2;114;2;14;Sci-Fi
4854;2005-07-08 18:44:44.000;3089;260;Christy Vargas;2;679;2;8;Family
4855;2005-07-08 18:45:50.000;999;260;Christy Vargas;2;223;2;2;Animation
4856;2005-07-08 18:47:38.000;3899;260;Christy Vargas;2;851;2;15;Sports
4857;2005-07-08 18:52:07.000;2740;260;Christy Vargas;2;601;2;16;Travel
4858;2005-07-08 18:53:24.000;4294;260;Christy Vargas;1;936;1;12;Music
4859;2005-07-08 18:54:04.000;3695;260;Christy Vargas;2;808;2;4;Classics
4860;2005-07-08 18:54:07.000;742;260;Christy Vargas;1;162;1;1;Action
4861;2005-07-08 18:57:30.000;1821;260;Christy Vargas;2;395;2;1;Action
4862;2005-07-08 19:02:46.000;1664;260;Christy Vargas;2;363;2;12;Music
4863;2005-07-08 19:03:15.000;2659;260;Christy Vargas;2;583;2;2;Animation
4864;2005-07-08 19:05:34.000;1202;260;Christy Vargas;1;267;1;13;New
4865;2005-07-08 19:09:04.000;1584;261;Deanna Byrd;2;347;2;16;Travel
4866;2005-07-08 19:09:59.000;20;261;Deanna Byrd;1;4;1;11;Horror
4867;2005-07-08 19:10:52.000;4444;261;Deanna Byrd;1;971;1;9;Foreign
4868;2005-07-08 19:13:50.000;2841;261;Deanna Byrd;1;623;1;9;Foreign
4869;2005-07-08 19:14:05.000;3929;261;Deanna Byrd;2;857;2;5;Comedy
4870;2005-07-08 19:14:45.000;3404;261;Deanna Byrd;2;746;2;10;Games
4871;2005-07-08 19:19:52.000;3054;261;Deanna Byrd;2;670;2;6;Documentary
4872;2005-07-08 19:23:16.000;86;261;Deanna Byrd;1;17;1;12;Music
4873;2005-07-08 19:23:32.000;2213;261;Deanna Byrd;1;479;1;8;Family
4874;2005-07-08 19:23:38.000;538;261;Deanna Byrd;2;118;2;2;Animation
4875;2005-07-08 19:24:17.000;1423;261;Deanna Byrd;2;311;2;9;Foreign
4876;2005-07-08 19:27:50.000;921;261;Deanna Byrd;2;204;2;7;Drama
4877;2005-07-08 19:31:02.000;706;261;Deanna Byrd;2;154;2;2;Animation
4878;2005-07-08 19:33:49.000;158;261;Deanna Byrd;1;34;1;11;Horror
4879;2005-07-08 19:34:55.000;3544;261;Deanna Byrd;1;775;1;7;Drama
4880;2005-07-08 19:36:17.000;2896;261;Deanna Byrd;2;637;2;14;Sci-Fi
4881;2005-07-08 19:40:34.000;783;261;Deanna Byrd;1;172;1;7;Drama
4882;2005-07-08 19:42:03.000;3598;261;Deanna Byrd;2;786;2;3;Children
4883;2005-07-08 19:46:58.000;2305;262;Patsy Davidson;2;501;2;1;Action
4884;2005-07-08 19:49:17.000;1516;262;Patsy Davidson;1;331;1;10;Games
4885;2005-07-08 19:51:17.000;40;262;Patsy Davidson;1;8;1;11;Horror
4886;2005-07-08 19:53:22.000;206;262;Patsy Davidson;2;45;2;13;New
4887;2005-07-08 19:59:14.000;1293;262;Patsy Davidson;2;285;2;14;Sci-Fi
4888;2005-07-08 20:04:27.000;1440;262;Patsy Davidson;2;315;2;8;Family
4889;2005-07-08 20:04:43.000;418;262;Patsy Davidson;1;91;1;4;Classics
4890;2005-07-08 20:05:38.000;1412;262;Patsy Davidson;2;309;2;8;Family
4891;2005-07-08 20:06:19.000;3892;262;Patsy Davidson;1;850;1;1;Action
4892;2005-07-08 20:06:25.000;3126;262;Patsy Davidson;2;687;2;6;Documentary
4893;2005-07-08 20:19:55.000;2656;262;Patsy Davidson;2;583;2;2;Animation
4894;2005-07-08 20:21:31.000;2486;262;Patsy Davidson;1;545;1;9;Foreign
4895;2005-07-08 20:22:05.000;3857;262;Patsy Davidson;1;844;1;15;Sports
4896;2005-07-08 20:23:15.000;1758;262;Patsy Davidson;2;382;2;10;Games
4897;2005-07-08 20:25:11.000;2104;262;Patsy Davidson;1;456;1;2;Animation
4898;2005-07-08 20:31:43.000;4443;262;Patsy Davidson;1;971;1;9;Foreign
4899;2005-07-08 20:37:11.000;925;262;Patsy Davidson;2;205;2;1;Action
