customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,active,name_customer,address,district,city_id,postal_code,phone,city,country_id,country
289,1,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,294,True,2006-02-14,1,Violet Rodriquez,1912 Allende Manor,Kowloon and New Kowl,279,58124,172262454487.0,Kowloon and New Kowloon,42,Hong Kong
290,1,Kristina,Chambers,kristina.chambers@sakilacustomer.org,295,True,2006-02-14,1,Kristina Chambers,544 Tarsus Boulevard,Gurico,562,53145,892523334.0,Valle de la Pascua,104,Venezuela
291,1,Toni,Holt,toni.holt@sakilacustomer.org,296,True,2006-02-14,1,Toni Holt,1936 Cuman Avenue,Virginia,433,61195,976798660411.0,Roanoke,103,United States
292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,297,True,2006-02-14,1,Misty Lambert,1192 Tongliao Street,Sharja,470,19065,350970907017.0,Sharja,101,United Arab Emirates
293,2,Mae,Fletcher,mae.fletcher@sakilacustomer.org,298,True,2006-02-14,1,Mae Fletcher,44 Najafabad Way,Baskimaa,146,61391,96604821070.0,Donostia-San Sebastin,87,Spain
294,2,Shelly,Watts,shelly.watts@sakilacustomer.org,299,True,2006-02-14,1,Shelly Watts,32 Pudukkottai Lane,Ohio,140,38834,967274728547.0,Dayton,103,United States
295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,300,True,2006-02-14,1,Daisy Bates,661 Chisinau Lane,Pietari,274,8856,816436065431.0,Kolpino,80,Russian Federation
296,2,Ramona,Hale,ramona.hale@sakilacustomer.org,301,True,2006-02-14,1,Ramona Hale,951 Stara Zagora Manor,Punjab,400,98573,429925609431.0,Patiala,44,India
297,1,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,302,True,2006-02-14,1,Sherri Rhodes,922 Vila Velha Loop,Maharashtra,9,4085,510737228015.0,Ahmadnagar,44,India
298,1,Erika,Pena,erika.pena@sakilacustomer.org,303,True,2006-02-14,1,Erika Pena,898 Jining Lane,Pohjois-Pohjanmaa,387,40070,161643343536.0,Oulu,33,Finland
299,2,James,Gannon,james.gannon@sakilacustomer.org,304,True,2006-02-14,1,James Gannon,1635 Kuwana Boulevard,Hiroshima,205,52137,710603868323.0,Hiroshima,50,Japan
300,1,John,Farnsworth,john.farnsworth@sakilacustomer.org,305,True,2006-02-14,1,John Farnsworth,41 El Alto Parkway,Maharashtra,398,56883,51917807050.0,Parbhani,44,India
301,2,Robert,Baughman,robert.baughman@sakilacustomer.org,306,True,2006-02-14,1,Robert Baughman,1883 Maikop Lane,Kaliningrad,254,68469,96110042435.0,Kaliningrad,80,Russian Federation
302,1,Michael,Silverman,michael.silverman@sakilacustomer.org,307,True,2006-02-14,1,Michael Silverman,1908 Gaziantep Place,Liaoning,536,58979,108053751300.0,Tiefa,23,China
303,2,William,Satterfield,william.satterfield@sakilacustomer.org,308,True,2006-02-14,1,William Satterfield,687 Alessandria Parkway,Sanaa,455,57587,407218522294.0,Sanaa,107,Yemen
304,2,David,Royal,david.royal@sakilacustomer.org,309,True,2006-02-14,1,David Royal,827 Yuncheng Drive,Callao,99,79047,504434452842.0,Callao,74,Peru
305,1,Richard,Mccrary,richard.mccrary@sakilacustomer.org,310,True,2006-02-14,1,Richard Mccrary,913 Coacalco de Berriozbal Loop,Texas,33,42141,262088367001.0,Arlington,103,United States
306,1,Charles,Kowalski,charles.kowalski@sakilacustomer.org,311,True,2006-02-14,1,Charles Kowalski,715 So Bernardo do Campo Lane,Kedah,507,84804,181179321332.0,Sungai Petani,59,Malaysia
307,2,Joseph,Joy,joseph.joy@sakilacustomer.org,312,True,2006-02-14,1,Joseph Joy,1354 Siegen Street,Rio de Janeiro,25,80184,573441801529.0,Angra dos Reis,15,Brazil
308,1,Thomas,Grigsby,thomas.grigsby@sakilacustomer.org,313,True,2006-02-14,1,Thomas Grigsby,1191 Sungai Petani Boulevard,Missouri,262,9668,983259819766.0,Kansas City,103,United States
309,1,Christopher,Greco,christopher.greco@sakilacustomer.org,314,True,2006-02-14,1,Christopher Greco,1224 Huejutla de Reyes Boulevard,Lombardia,91,70923,806016930576.0,Brescia,49,Italy
310,2,Daniel,Cabral,daniel.cabral@sakilacustomer.org,315,True,2006-02-14,1,Daniel Cabral,543 Bergamo Avenue,Minas Gerais,215,59686,103602195112.0,Ibirit,15,Brazil
311,2,Paul,Trout,paul.trout@sakilacustomer.org,316,True,2006-02-14,1,Paul Trout,746 Joliet Lane,Kursk,286,94878,688485191923.0,Kursk,80,Russian Federation
312,2,Mark,Rinehart,mark.rinehart@sakilacustomer.org,317,True,2006-02-14,1,Mark Rinehart,780 Kimberley Way,Tabuk,515,17032,824396883951.0,Tabuk,82,Saudi Arabia
313,2,Donald,Mahon,donald.mahon@sakilacustomer.org,318,True,2006-02-14,1,Donald Mahon,1774 Yaound Place,Hubei,166,91400,613124286867.0,Ezhou,23,China
314,1,George,Linton,george.linton@sakilacustomer.org,319,True,2006-02-14,1,George Linton,1957 Yantai Lane,So Paulo,490,59255,704948322302.0,Sorocaba,15,Brazil
315,2,Kenneth,Gooden,kenneth.gooden@sakilacustomer.org,320,True,2006-02-14,0,Kenneth Gooden,1542 Lubumbashi Boulevard,Tel Aviv,57,62472,508800331065.0,Bat Yam,48,Israel
316,1,Steven,Curley,steven.curley@sakilacustomer.org,321,True,2006-02-14,1,Steven Curley,651 Pathankot Loop,Maharashtra,336,59811,139378397418.0,Miraj,44,India
317,2,Edward,Baugh,edward.baugh@sakilacustomer.org,322,True,2006-02-14,1,Edward Baugh,1359 Zhoushan Parkway,Streymoyar,545,29763,46568045367.0,Trshavn,32,Faroe Islands
318,1,Brian,Wyman,brian.wyman@sakilacustomer.org,323,True,2006-02-14,1,Brian Wyman,1769 Iwaki Lane,Kujawsko-Pomorskie,97,25787,556100547674.0,Bydgoszcz,76,Poland
319,2,Ronald,Weiner,ronald.weiner@sakilacustomer.org,324,True,2006-02-14,1,Ronald Weiner,1145 Vilnius Manor,Mxico,451,73170,674805712553.0,San Felipe del Progreso,60,Mexico
320,2,Anthony,Schwab,anthony.schwab@sakilacustomer.org,325,True,2006-02-14,1,Anthony Schwab,1892 Nabereznyje Telny Lane,Tutuila,516,28396,478229987054.0,Tafuna,3,American Samoa
321,1,Kevin,Schuler,kevin.schuler@sakilacustomer.org,326,True,2006-02-14,1,Kevin Schuler,470 Boksburg Street,Central,81,97960,908029859266.0,Birgunj,66,Nepal
322,1,Jason,Morrissey,jason.morrissey@sakilacustomer.org,327,True,2006-02-14,1,Jason Morrissey,1427 A Corua (La Corua) Place,Buenos Aires,45,85799,972574862516.0,Baha Blanca,6,Argentina
323,2,Matthew,Mahan,matthew.mahan@sakilacustomer.org,328,True,2006-02-14,1,Matthew Mahan,479 San Felipe del Progreso Avenue,Morelos,130,54949,869051782691.0,Cuautla,60,Mexico
324,2,Gary,Coy,gary.coy@sakilacustomer.org,329,True,2006-02-14,1,Gary Coy,867 Benin City Avenue,Henan,591,78543,168884817145.0,Yuzhou,23,China
325,1,Timothy,Bunn,timothy.bunn@sakilacustomer.org,330,True,2006-02-14,1,Timothy Bunn,981 Kumbakonam Place,Distrito Federal,89,87611,829116184079.0,Braslia,15,Brazil
326,1,Jose,Andrew,jose.andrew@sakilacustomer.org,331,True,2006-02-14,1,Jose Andrew,1016 Iwakuni Street,St George,269,49833,961370847344.0,Kingstown,81,Saint Vincent and the Grenadines
327,2,Larry,Thrasher,larry.thrasher@sakilacustomer.org,332,True,2006-02-14,1,Larry Thrasher,663 Baha Blanca Parkway,Adana,5,33463,834418779292.0,Adana,97,Turkey
328,2,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,333,True,2006-02-14,1,Jeffrey Spear,1860 Taguig Loop,West Java,119,59550,38158430589.0,Ciparay,45,Indonesia
329,2,Frank,Waggoner,frank.waggoner@sakilacustomer.org,334,True,2006-02-14,1,Frank Waggoner,1816 Bydgoszcz Loop,Dhaka,234,64308,965273813662.0,Jamalpur,12,Bangladesh
330,1,Scott,Shelley,scott.shelley@sakilacustomer.org,335,True,2006-02-14,1,Scott Shelley,587 Benguela Manor,Illinois,42,91590,165450987037.0,Aurora,103,United States
331,1,Eric,Robert,eric.robert@sakilacustomer.org,336,True,2006-02-14,1,Eric Robert,430 Kumbakonam Drive,Santa F,457,28814,105470691550.0,Santa F,6,Argentina
332,1,Stephen,Qualls,stephen.qualls@sakilacustomer.org,337,True,2006-02-14,1,Stephen Qualls,1838 Tabriz Lane,Dhaka,143,1195,38988715447.0,Dhaka,12,Bangladesh
333,2,Andrew,Purdy,andrew.purdy@sakilacustomer.org,338,True,2006-02-14,1,Andrew Purdy,431 Szkesfehrvr Avenue,Baki,48,57828,119501405123.0,Baku,10,Azerbaijan
334,2,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,339,True,2006-02-14,1,Raymond Mcwhorter,503 Sogamoso Loop,Sumqayit,505,49812,834626715837.0,Sumqayit,10,Azerbaijan
335,1,Gregory,Mauldin,gregory.mauldin@sakilacustomer.org,340,True,2006-02-14,1,Gregory Mauldin,507 Smolensk Loop,Sousse,492,22971,80303246192.0,Sousse,96,Tunisia
336,1,Joshua,Mark,joshua.mark@sakilacustomer.org,341,True,2006-02-14,1,Joshua Mark,1920 Weifang Avenue,Uttar Pradesh,427,15643,869507847714.0,Rampur,44,India
337,1,Jerry,Jordon,jerry.jordon@sakilacustomer.org,342,True,2006-02-14,1,Jerry Jordon,124 al-Manama Way,Hiroshima,382,52368,647899404952.0,Onomichi,50,Japan
338,1,Dennis,Gilman,dennis.gilman@sakilacustomer.org,343,True,2006-02-14,1,Dennis Gilman,1443 Mardan Street,Western Cape,392,31483,231383037471.0,Paarl,85,South Africa
339,2,Walter,Perryman,walter.perryman@sakilacustomer.org,344,True,2006-02-14,1,Walter Perryman,1909 Benguela Lane,Henan,581,19913,624138001031.0,Xinxiang,23,China
340,1,Patrick,Newsom,patrick.newsom@sakilacustomer.org,345,True,2006-02-14,1,Patrick Newsom,68 Ponce Parkway,Hanoi,201,85926,870635127812.0,Hanoi,105,Vietnam
341,1,Peter,Menard,peter.menard@sakilacustomer.org,346,True,2006-02-14,1,Peter Menard,1217 Konotop Avenue,Gelderland,151,504,718917251754.0,Ede,67,Netherlands
342,1,Harold,Martino,harold.martino@sakilacustomer.org,347,True,2006-02-14,1,Harold Martino,1293 Nam Dinh Way,Roraima,84,71583,697656479977.0,Boa Vista,15,Brazil
343,1,Douglas,Graf,douglas.graf@sakilacustomer.org,348,True,2006-02-14,1,Douglas Graf,785 Vaduz Street,Baja California,335,36170,895616862749.0,Mexicali,60,Mexico
344,1,Henry,Billingsley,henry.billingsley@sakilacustomer.org,349,True,2006-02-14,1,Henry Billingsley,1516 Escobar Drive,Tongatapu,370,46069,64536069371.0,Nukualofa,95,Tonga
345,1,Carl,Artis,carl.artis@sakilacustomer.org,350,True,2006-02-14,1,Carl Artis,1628 Nagareyama Lane,Central,453,60079,20064292617.0,San Lorenzo,73,Paraguay
346,1,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,351,True,2006-02-14,1,Arthur Simpkins,1157 Nyeri Loop,Adygea,320,56380,262744791493.0,Maikop,80,Russian Federation
347,2,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,352,True,2006-02-14,1,Ryan Salisbury,1673 Tangail Drive,Daugavpils,137,26857,627924259271.0,Daugavpils,54,Latvia
348,2,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,353,True,2006-02-14,1,Roger Quintanilla,381 Kabul Way,Taipei,209,87272,55477302294.0,Hsichuh,92,Taiwan
349,2,Joe,Gilliland,joe.gilliland@sakilacustomer.org,354,True,2006-02-14,1,Joe Gilliland,953 Hodeida Street,Southern Tagalog,221,18841,53912826864.0,Imus,75,Philippines
350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,True,2006-02-14,1,Juan Fraley,469 Nakhon Sawan Street,Tuvassia,531,58866,689199636560.0,Teboksary,80,Russian Federation
351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,True,2006-02-14,1,Jack Foust,1378 Beira Loop,Krasnojarsk,597,40792,840957664136.0,Zeleznogorsk,80,Russian Federation
352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,True,2006-02-14,1,Albert Crouse,1641 Changhwa Place,Nord-Ouest,52,37636,256546485220.0,Bamenda,19,Cameroon
353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,True,2006-02-14,1,Jonathan Scarborough,1698 Southport Loop,Hidalgo,393,49009,754358349853.0,Pachuca de Soto,60,Mexico
354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,True,2006-02-14,1,Justin Ngo,519 Nyeri Manor,So Paulo,461,37650,764680915323.0,Santo Andr,15,Brazil
355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,True,2006-02-14,1,Terry Grissom,619 Hunuco Avenue,Shimane,331,81508,142596392389.0,Matsue,50,Japan
356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,True,2006-02-14,1,Gerald Fultz,45 Aparecida de Goinia Place,Madhya Pradesh,464,7431,650496654258.0,Satna,44,India
357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,True,2006-02-14,1,Keith Rico,482 Kowloon and New Kowloon Manor,Bratislava,90,97056,738968474939.0,Bratislava,84,Slovakia
358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,True,2006-02-14,1,Samuel Marlow,604 Bern Place,Jharkhand,429,5373,620719383725.0,Ranchi,44,India
359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,True,2006-02-14,1,Willie Markham,1623 Kingstown Drive,Buenos Aires,20,91299,296394569728.0,Almirante Brown,6,Argentina
360,2,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,365,True,2006-02-14,1,Ralph Madrigal,1009 Zanzibar Lane,Arecibo,32,64875,102396298916.0,Arecibo,77,Puerto Rico
361,2,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,366,True,2006-02-14,1,Lawrence Lawton,114 Jalib al-Shuyukh Manor,Centre,585,60440,845378657301.0,Yaound,19,Cameroon
362,1,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,367,True,2006-02-14,1,Nicholas Barfield,1163 London Parkway,Par,66,6066,675120358494.0,Belm,15,Brazil
363,2,Roy,Whiting,roy.whiting@sakilacustomer.org,368,True,2006-02-14,1,Roy Whiting,1658 Jastrzebie-Zdrj Loop,Central,372,96584,568367775448.0,Nyeri,52,Kenya
364,1,Benjamin,Varney,benjamin.varney@sakilacustomer.org,369,True,2006-02-14,1,Benjamin Varney,817 Laredo Avenue,Jalisco,188,77449,151249681135.0,Guadalajara,60,Mexico
365,2,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,370,True,2006-02-14,1,Bruce Schwarz,1565 Tangail Manor,Okinawa,377,45750,634445428822.0,Okinawa,50,Japan
366,1,Brandon,Huey,brandon.huey@sakilacustomer.org,371,True,2006-02-14,1,Brandon Huey,1912 Emeishan Drive,Balikesir,50,33050,99883471275.0,Balikesir,97,Turkey
367,1,Adam,Gooch,adam.gooch@sakilacustomer.org,372,True,2006-02-14,1,Adam Gooch,230 Urawa Drive,Andhra Pradesh,8,2738,166898395731.0,Adoni,44,India
368,1,Harry,Arce,harry.arce@sakilacustomer.org,373,True,2006-02-14,0,Harry Arce,1922 Miraj Way,Esfahan,356,13203,320471479776.0,Najafabad,46,Iran
369,2,Fred,Wheat,fred.wheat@sakilacustomer.org,374,True,2006-02-14,1,Fred Wheat,433 Florencia Street,Chihuahua,250,91330,561729882725.0,Jurez,60,Mexico
370,2,Wayne,Truong,wayne.truong@sakilacustomer.org,375,True,2006-02-14,1,Wayne Truong,1049 Matamoros Parkway,Karnataka,191,69640,960505250340.0,Gulbarga,44,India
371,1,Billy,Poulin,billy.poulin@sakilacustomer.org,376,True,2006-02-14,1,Billy Poulin,1061 Ede Avenue,Southern Tagalog,98,57810,333390595558.0,Cabuyao,75,Philippines
372,2,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,377,True,2006-02-14,1,Steve Mackenzie,154 Oshawa Manor,East Java,415,72771,440365973660.0,Probolinggo,45,Indonesia
373,1,Louis,Leone,louis.leone@sakilacustomer.org,378,True,2006-02-14,1,Louis Leone,1191 Tandil Drive,Southern Tagalog,523,6362,45554316010.0,Tanauan,75,Philippines
374,2,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,379,True,2006-02-14,1,Jeremy Hurtado,1133 Rizhao Avenue,Pernambuco,572,2800,600264533987.0,Vitria de Santo Anto,15,Brazil
375,2,Aaron,Selby,aaron.selby@sakilacustomer.org,380,True,2006-02-14,1,Aaron Selby,1519 Santiago de los Caballeros Loop,East Kasai,348,22025,409315295763.0,Mwene-Ditu,25,"Congo, The Democratic Republic of the"
376,1,Randy,Gaither,randy.gaither@sakilacustomer.org,381,True,2006-02-14,1,Randy Gaither,1618 Olomouc Manor,Kurgan,285,26385,96846695220.0,Kurgan,80,Russian Federation
377,1,Howard,Fortner,howard.fortner@sakilacustomer.org,382,True,2006-02-14,1,Howard Fortner,220 Hidalgo Drive,Kermanshah,265,45298,342720754566.0,Kermanshah,46,Iran
378,1,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,383,True,2006-02-14,1,Eugene Culpepper,686 Donostia-San Sebastin Lane,Guangdong,471,97390,71857599858.0,Shenzhen,23,China
379,1,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,384,True,2006-02-14,1,Carlos Coughlin,97 Mogiljov Lane,Gujarat,73,89294,924815207181.0,Bhavnagar,44,India
380,1,Russell,Brinson,russell.brinson@sakilacustomer.org,385,True,2006-02-14,1,Russell Brinson,1642 Charlotte Amalie Drive,Slaskie,549,75442,821476736117.0,Tychy,76,Poland
381,2,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,386,True,2006-02-14,1,Bobby Boudreau,1368 Maracabo Boulevard, - ,493,32716,934352415130.0,South Hill,5,Anguilla
382,2,Victor,Barkley,victor.barkley@sakilacustomer.org,387,True,2006-02-14,1,Victor Barkley,401 Sucre Boulevard,New Hampshire,322,25007,486395999608.0,Manchester,103,United States
383,1,Martin,Bales,martin.bales@sakilacustomer.org,388,True,2006-02-14,1,Martin Bales,368 Hunuco Boulevard,Namibe,360,17165,106439158941.0,Namibe,4,Angola
384,2,Ernest,Stepp,ernest.stepp@sakilacustomer.org,389,True,2006-02-14,1,Ernest Stepp,500 Lincoln Parkway,Jiangsu,210,95509,550306965159.0,Huaian,23,China
385,1,Phillip,Holm,phillip.holm@sakilacustomer.org,390,True,2006-02-14,1,Phillip Holm,102 Chapra Drive,Ibaragi,521,14073,776031833752.0,Tama,50,Japan
386,1,Todd,Tan,todd.tan@sakilacustomer.org,391,True,2006-02-14,1,Todd Tan,1793 Meixian Place,Hmelnytskyi,258,33535,619966287415.0,Kamjanets-Podilskyi,100,Ukraine
387,2,Jesse,Schilling,jesse.schilling@sakilacustomer.org,392,True,2006-02-14,1,Jesse Schilling,514 Ife Way,Shaba,315,69973,900235712074.0,Lubumbashi,25,"Congo, The Democratic Republic of the"
388,2,Craig,Morrell,craig.morrell@sakilacustomer.org,393,True,2006-02-14,1,Craig Morrell,717 Changzhou Lane,Southern Tagalog,104,21615,426255288071.0,Cavite,75,Philippines
389,1,Alan,Kahn,alan.kahn@sakilacustomer.org,394,True,2006-02-14,1,Alan Kahn,753 Ilorin Avenue,Sichuan,157,3656,464511145118.0,Emeishan,23,China
390,1,Shawn,Heaton,shawn.heaton@sakilacustomer.org,395,True,2006-02-14,1,Shawn Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,358,29810,175283210378.0,Nakhon Sawan,94,Thailand
391,1,Clarence,Gamez,clarence.gamez@sakilacustomer.org,396,True,2006-02-14,1,Clarence Gamez,767 Pyongyang Drive,Osaka,229,83536,667736124769.0,Izumisano,50,Japan
392,2,Sean,Douglass,sean.douglass@sakilacustomer.org,397,True,2006-02-14,1,Sean Douglass,614 Pak Kret Street,Addis Abeba,6,27796,47808359842.0,Addis Abeba,31,Ethiopia
393,1,Philip,Causey,philip.causey@sakilacustomer.org,398,True,2006-02-14,1,Philip Causey,954 Lapu-Lapu Way,Moskova,278,8816,737229003916.0,Korolev,80,Russian Federation
394,2,Chris,Brothers,chris.brothers@sakilacustomer.org,399,True,2006-02-14,1,Chris Brothers,331 Bydgoszcz Parkway,Asturia,181,966,537374465982.0,Gijn,87,Spain
395,2,Johnny,Turpin,johnny.turpin@sakilacustomer.org,400,True,2006-02-14,1,Johnny Turpin,1152 Citrus Heights Manor,al-Qadarif,15,5239,765957414528.0,al-Qadarif,89,Sudan
396,1,Earl,Shanks,earl.shanks@sakilacustomer.org,401,True,2006-02-14,1,Earl Shanks,168 Cianjur Manor,Saitama,228,73824,679095087143.0,Iwatsuki,50,Japan
397,1,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,402,True,2006-02-14,1,Jimmy Schrader,616 Hagonoy Avenue,Krasnojarsk,39,46043,604177838256.0,Atinsk,80,Russian Federation
398,1,Antonio,Meek,antonio.meek@sakilacustomer.org,403,True,2006-02-14,1,Antonio Meek,1190 0 Place,Rio Grande do Sul,44,10417,841876514789.0,Bag,15,Brazil
399,1,Danny,Isom,danny.isom@sakilacustomer.org,404,True,2006-02-14,1,Danny Isom,734 Bchar Place,Punjab,375,30586,280578750435.0,Okara,72,Pakistan
400,2,Bryan,Hardison,bryan.hardison@sakilacustomer.org,405,True,2006-02-14,1,Bryan Hardison,530 Lausanne Lane,Texas,135,11067,775235029633.0,Dallas,103,United States
401,2,Tony,Carranza,tony.carranza@sakilacustomer.org,406,True,2006-02-14,1,Tony Carranza,454 Patiala Lane,Fukushima,276,13496,794553031307.0,Koriyama,50,Japan
402,1,Luis,Yanez,luis.yanez@sakilacustomer.org,407,True,2006-02-14,1,Luis Yanez,1346 Mysore Drive,Bretagne,92,61507,516647474029.0,Brest,34,France
403,1,Mike,Way,mike.way@sakilacustomer.org,408,True,2006-02-14,1,Mike Way,990 Etawah Loop,Tamil Nadu,564,79940,206169448769.0,Valparai,44,India
404,2,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,409,True,2006-02-14,1,Stanley Scroggins,1266 Laredo Parkway,Saitama,380,7664,1483365694.0,Omiya,50,Japan
405,1,Leonard,Schofield,leonard.schofield@sakilacustomer.org,410,True,2006-02-14,1,Leonard Schofield,88 Nagaon Manor,Buenos Aires,524,86868,779461480495.0,Tandil,6,Argentina
406,1,Nathan,Runyon,nathan.runyon@sakilacustomer.org,411,True,2006-02-14,0,Nathan Runyon,264 Bhimavaram Manor,St Thomas,111,54749,302526949177.0,Charlotte Amalie,106,"Virgin Islands, U.S."
407,1,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,412,True,2006-02-14,1,Dale Ratcliff,1639 Saarbrcken Drive,North West,437,9827,328494873422.0,Rustenburg,85,South Africa
408,1,Manuel,Murrell,manuel.murrell@sakilacustomer.org,413,True,2006-02-14,1,Manuel Murrell,692 Amroha Drive,Northern,230,35575,359478883004.0,Jaffna,88,Sri Lanka
409,2,Rodney,Moeller,rodney.moeller@sakilacustomer.org,414,True,2006-02-14,1,Rodney Moeller,1936 Lapu-Lapu Parkway,Bauchi & Gombe,141,7122,653436985797.0,Deba Habe,69,Nigeria
410,2,Curtis,Irby,curtis.irby@sakilacustomer.org,415,True,2006-02-14,1,Curtis Irby,432 Garden Grove Street,Ontario,430,65630,615964523510.0,Richmond Hill,20,Canada
411,1,Norman,Currier,norman.currier@sakilacustomer.org,416,True,2006-02-14,1,Norman Currier,1445 Carmen Parkway,West Java,117,70809,598912394463.0,Cianjur,45,Indonesia
412,2,Allen,Butterfield,allen.butterfield@sakilacustomer.org,417,True,2006-02-14,1,Allen Butterfield,791 Salinas Street,Punjab,208,40509,129953030512.0,Hoshiarpur,44,India
413,2,Marvin,Yee,marvin.yee@sakilacustomer.org,418,True,2006-02-14,1,Marvin Yee,126 Acua Parkway,West Bengali,71,58888,480039662421.0,Berhampore (Baharampur),44,India
414,1,Vincent,Ralston,vincent.ralston@sakilacustomer.org,419,True,2006-02-14,1,Vincent Ralston,397 Sunnyvale Avenue,Guanajuato,19,55566,680851640676.0,Allende,60,Mexico
415,1,Glenn,Pullen,glenn.pullen@sakilacustomer.org,420,True,2006-02-14,1,Glenn Pullen,992 Klerksdorp Loop,Utrecht,23,33711,855290087237.0,Amersfoort,67,Netherlands
416,2,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,421,True,2006-02-14,1,Jeffery Pinson,966 Arecibo Loop,Sind,134,94018,15273765306.0,Dadu,72,Pakistan
417,1,Travis,Estep,travis.estep@sakilacustomer.org,422,True,2006-02-14,1,Travis Estep,289 Santo Andr Manor,al-Sharqiya,16,72410,214976066017.0,al-Qatif,82,Saudi Arabia
418,2,Jeff,East,jeff.east@sakilacustomer.org,423,True,2006-02-14,1,Jeff East,437 Chungho Drive,Puerto Plata,450,59489,491271355190.0,San Felipe de Puerto Plata,27,Dominican Republic
419,1,Chad,Carbone,chad.carbone@sakilacustomer.org,424,True,2006-02-14,1,Chad Carbone,1948 Bayugan Parkway,Bihar,264,60622,987306329957.0,Katihar,44,India
420,1,Jacob,Lance,jacob.lance@sakilacustomer.org,425,True,2006-02-14,1,Jacob Lance,1866 al-Qatif Avenue,California,155,89420,546793516940.0,El Monte,103,United States
421,1,Lee,Hawks,lee.hawks@sakilacustomer.org,426,True,2006-02-14,1,Lee Hawks,1661 Abha Drive,Tamil Nadu,416,14400,270456873752.0,Pudukkottai,44,India
422,1,Melvin,Ellington,melvin.ellington@sakilacustomer.org,427,True,2006-02-14,1,Melvin Ellington,1557 Cape Coral Parkway,Hubei,293,46875,368284120423.0,Laohekou,23,China
423,2,Alfred,Casillas,alfred.casillas@sakilacustomer.org,428,True,2006-02-14,1,Alfred Casillas,1727 Matamoros Place,Sawhaj,465,78813,129673677866.0,Sawhaj,29,Egypt
424,2,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,429,True,2006-02-14,1,Kyle Spurlock,1269 Botosani Manor,Guangdong,468,47394,736517327853.0,Shanwei,23,China
425,2,Francis,Sikes,francis.sikes@sakilacustomer.org,430,True,2006-02-14,1,Francis Sikes,355 Vitria de Santo Anto Way,Oaxaca,452,81758,548003849552.0,San Juan Bautista Tuxtepec,60,Mexico
426,1,Bradley,Motley,bradley.motley@sakilacustomer.org,431,True,2006-02-14,1,Bradley Motley,1596 Acua Parkway,Jharkhand,418,70425,157133457169.0,Purnea (Purnia),44,India
427,2,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,432,True,2006-02-14,1,Jesus Mccartney,259 Ipoh Drive,So Paulo,189,64964,419009857119.0,Guaruj,15,Brazil
428,2,Herbert,Kruger,herbert.kruger@sakilacustomer.org,433,True,2006-02-14,1,Herbert Kruger,1823 Hoshiarpur Lane,Komi,510,33191,307133768620.0,Syktyvkar,80,Russian Federation
429,2,Frederick,Isbell,frederick.isbell@sakilacustomer.org,434,True,2006-02-14,1,Frederick Isbell,1404 Taguig Drive,Okayama,547,87212,572068624538.0,Tsuyama,50,Japan
430,1,Ray,Houle,ray.houle@sakilacustomer.org,435,True,2006-02-14,1,Ray Houle,740 Udaipur Lane,Nizni Novgorod,150,33505,497288595103.0,Dzerzinsk,80,Russian Federation
431,2,Joel,Francisco,joel.francisco@sakilacustomer.org,436,True,2006-02-14,1,Joel Francisco,287 Cuautla Boulevard,Chuquisaca,501,72736,82619513349.0,Sucre,14,Bolivia
432,1,Edwin,Burk,edwin.burk@sakilacustomer.org,437,True,2006-02-14,1,Edwin Burk,1766 Almirante Brown Street,KwaZulu-Natal,364,63104,617567598243.0,Newcastle,85,South Africa
